mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio,sigma
3.38363755,1,1.0,6,0.499982168,74,0.0591266686,51,0.0432023767,50,0.100433122,313.904169,60,100,0.195447,0.011
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,60,100,0.00388516,0.00061
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,90,100,0.0243537,0.0017
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,30,100,0.280298,0.0061
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,60,100,0.77249,0.01
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,120,100,0.765141,0.01
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,120,100,0.000166622,0.00013
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,100,0.0148088,0.0013
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,30,100,0.0334702,0.002
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,30,100,0.777103,0.01
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,90,100,0.103253,0.0036
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,120,100,0.0818412,0.0031
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,60,100,0.169166,0.0046
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,30,100,0.207673,0.005
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,100,0.082914,0.0034
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,100,0.00390197,0.00076
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,100,0.0268859,0.0019
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,90,100,0.000906253,0.00033
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,90,100,0.7718,0.01
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,120,100,0.013477,0.0013
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,60,100,0.0636808,0.0027
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,100,0.00959992,0.0011
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,90,100,0.0269851,0.0018
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,100,0.035523,0.002
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,100,0.00725806,0.00089
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,60,100,0.18989,0.0049
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,120,100,0.0554544,0.0026
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,30,100,0.182241,0.0046
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,90,100,0.114908,0.0037
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,30,100,0.388435,0.0072
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,60,100,0.0586133,0.0026
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,120,100,0.0123337,0.0012
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,100,0.100398,0.0035
2.58136641,1,1.0,6,0.499982168,50,0.162465344,5,0.81088542,-1,-1,179.694319,30,100,0.625668,0.022
1.60666225,1,1.0,6,0.499982168,74,0.0114438713,5,0.778450003,-1,-1,82.5991437,90,100,0.639521,0.023
3.11254026,1,1.0,6,0.499982168,51,0.132487289,50,0.0472626456,29,0.0993275302,263.930915,30,100,0.487585,0.019
3.43145683,1,1.0,6,0.499982168,83,0.0402709493,74,0.0534047329,51,0.0806444365,345.756184,90,100,0.105346,0.0044
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,60,100,1,-1
3.33698451,1,1.0,6,0.499982168,83,0.104033286,51,0.025921426,50,0.0265852381,372.883994,30,100,0.340633,0.0091
2.92151135,1,1.0,6,0.499982168,51,0.172809507,50,0.0295391535,56,0.0255340633,281.800516,30,100,0.493457,0.022
1.83954273,1,0.856412609,6,0.428185234,74,0.0174232214,5,1.0,-1,-1,92.3879438,60,100,0.622638,0.011
2.11292613,1,1.0,6,0.499982168,74,0.0238413986,29,0.0965684322,-1,-1,168.964314,60,100,0.453689,0.019
2.49262257,1,1.0,6,0.499975397,83,0.0335587352,50,0.0787701624,-1,-1,250.131296,120,100,0.138419,0.0051
2.37031398,1,0.833256659,6,0.416613471,51,0.0407984905,50,0.0639956105,5,1.0,145.360765,90,100,0.432501,0.013
2.03508245,1,1.0,6,0.499982168,83,0.0318811682,51,0.0158408715,50,0.0162465344,203.218883,30,100,0.533796,0.02
2.01102616,1,1.0,6,0.499982168,83,0.0142626279,50,0.06350918,-1,-1,187.314416,30,100,1,-1
1.96747424,1,1.0,6,0.499982168,51,0.0590432482,50,0.0280621958,-1,-1,175.000621,60,100,0.505403,0.018
2.11331615,1,1.0,6,0.499975397,51,0.0595225843,56,0.0663877946,-1,-1,219.199049,60,100,0.420271,0.009
1.78010442,1,0.840841471,6,0.420400048,51,0.0242172858,5,1.0,-1,-1,87.0056065,30,100,1,-1
2.79116786,1,1.0,6,0.499982168,51,0.198730933,5,0.356789585,-1,-1,230.201435,90,100,0.253351,0.012
3.03350146,1,1.0,6,0.499982168,29,0.386273729,5,0.324354168,-1,-1,185.24456,90,100,0.336669,0.017
2.31729705,1,1.0,6,0.499982168,29,0.126918511,5,0.875756253,56,0.0766021898,159.628421,120,100,0.308297,0.015
2.08605504,1,1.0,6,0.499982168,74,0.0267023665,50,0.0472626456,-1,-1,190.706277,60,100,0.363855,0.018
1.83905305,1,1.0,6,0.499982168,83,0.0234913871,51,0.0201611091,5,0.291918751,143.622544,30,100,1,-1
2.75315671,1,1.0,6,0.499975397,83,0.0246097392,74,0.0610332727,-1,-1,282.955729,120,100,0.128523,0.01
2.17849723,1,1.0,6,0.499975397,29,0.176580228,5,0.475713929,-1,-1,130.408168,30,100,0.64998,0.023
3.37077045,1,1.0,6,0.499982168,83,0.102355329,50,0.0295391535,29,0.0496637651,357.838039,90,100,0.123732,0.0087
2.07102884,1,1.0,6,0.499982168,74,0.0257487105,51,0.0302416637,50,0.0177234921,189.88008,30,100,0.555053,0.019
2.29755693,1,1.0,6,0.499975397,50,0.106339719,56,0.0272360183,-1,-1,220.494502,90,100,0.285586,0.01
2.66671188,1,1.0,6,0.499975397,74,0.0572186931,51,0.0249610837,50,0.0236310487,254.997618,60,100,0.266902,0.01
1.57068502,1,1.0,6,0.499982168,51,0.0158408715,5,0.794667711,-1,-1,78.7846565,90,100,0.733817,0.022
1.97447362,1,1.0,6,0.499982168,83,0.037754015,50,0.0118156614,5,0.113523959,185.048615,60,100,0.381358,0.018
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,90,100,1,-1
2.7338444,1,1.0,6,0.499975397,74,0.0712054848,51,0.0268811671,-1,-1,264.289689,90,100,0.187075,0.014
1.63408382,1,1.0,6,0.499982168,29,0.0496637651,5,0.681143753,-1,-1,84.0897963,90,100,0.665896,0.023
1.80650271,1,1.0,6,0.499982168,51,0.0360019806,29,0.044145569,5,0.30813646,121.678201,120,100,1,-1
2.0640795,1,1.0,6,0.499975397,51,0.0249610837,29,0.103005133,5,0.627077452,123.070733,120,100,0.414509,0.018
1.75231162,1,0.783835269,6,0.39189835,50,0.0169792787,5,1.0,-1,-1,81.7034347,120,100,0.704435,0.012
2.45320637,1,1.0,6,0.499975397,51,0.0345615006,50,0.0531698597,29,0.0919688689,202.821057,90,100,0.270533,0.016
2.05995155,1,1.0,6,0.499975397,51,0.0748832512,5,0.410843848,56,0.0204270137,157.721708,60,100,0.527901,0.019
2.50694468,1,1.0,6,0.499975397,74,0.0279735833,51,0.0921640015,-1,-1,236.37677,30,100,0.486128,0.02
2.08605504,1,1.0,6,0.499982168,74,0.0267023665,50,0.0472626456,-1,-1,190.706277,90,100,0.275444,0.014
1.64906645,1,1.0,6,0.499982168,51,0.0144007922,5,0.373007293,56,0.0344709854,118.393715,30,100,0.697985,0.016
2.43365886,1,1.0,6,0.499975397,74,0.0635763257,5,0.216233604,56,0.0170225114,216.010705,60,100,0.332372,0.0093
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,90,100,0.289261,0.021
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,30,100,0.584267,0.031
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,60,100,0.506368,0.028
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,120,100,0.319961,0.022
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,90,100,0.199807,0.018
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,90,100,0.359736,0.024
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,90,100,0.175649,0.016
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,120,100,0.30117,0.022
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,60,100,0.449459,0.027
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,30,100,0.642574,0.032
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,30,100,0.588521,0.031
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,60,100,0.514429,0.029
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,120,100,0.376463,0.024
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,30,100,0.534323,0.029
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,120,100,0.120695,0.014
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,60,100,0.293184,0.021
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,90,100,0.397702,0.025
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,30,100,0.352882,0.024
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,90,100,0.274835,0.02
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,120,100,0.0761436,0.0097
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,60,100,0.196225,0.018
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,120,100,0.199589,0.017
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,60,100,0.428688,0.026
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,30,100,0.627128,0.032
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,90,100,0.409747,0.025
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,120,100,0.175734,0.017
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,60,100,0.378488,0.025
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,30,100,0.495409,0.027
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,90,100,0.272117,0.02
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,90,100,0.184321,0.017
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,30,100,0.318264,0.023
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,60,100,0.771028,0.036
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,90,100,0.115169,0.013
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,60,100,0.366543,0.025
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,90,100,0.767295,0.036
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,30,100,0.775933,0.035
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,30,100,0.51582,0.028
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,90,100,0.307112,0.022
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,120,100,0.209375,0.018
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,120,100,0.304216,0.021
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,60,100,0.515511,0.028
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,90,100,0.246076,0.02
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,120,100,0.774901,0.036
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,60,100,0.374202,0.025
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,120,100,0.257393,0.02
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,30,100,0.670316,0.034
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,60,100,0.175759,0.017
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,90,100,0.435753,0.026
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,30,100,0.638665,0.031
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,30,100,0.777953,0.036
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,30,100,0.495756,0.028
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,90,100,0.165532,0.015
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,30,100,0.511188,0.029
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,120,100,0.353531,0.023
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,60,100,0.772109,0.036
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,60,100,0.506118,0.028
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,120,100,0.773797,0.036
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,120,100,0.208621,0.018
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,120,100,0.06521,0.0096
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,60,100,0.354408,0.023
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,60,100,0.294488,0.022
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,120,100,0.137405,0.014
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,90,100,0.0998034,0.012
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,30,100,0.400831,0.025
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,90,100,0.776108,0.036
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,30,100,0.779003,0.036
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,60,100,0.440136,0.027
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,120,100,0.258869,0.02
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,60,100,0.318568,0.022
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,120,100,0.108354,0.012
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,30,100,0.570658,0.03
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,90,100,0.366696,0.024
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,90,100,0.769532,0.036
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,30,100,0.612116,0.032
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,30,100,0.493725,0.027
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,60,100,0.25675,0.021
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,60,100,0.418775,0.026
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,120,100,0.196976,0.017
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,60,100,0.764926,0.036
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,90,100,0.410649,0.025
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,90,100,0.264594,0.02
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,30,100,0.443974,0.027
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,120,100,0.771889,0.036
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,120,100,0.137814,0.015
2.15077311,1,1.0,6,0.499982168,74,0.0429145175,50,0.0221543651,-1,-1,200.767389,30,100,0.52978,0.022
2.10696138,1,1.0,6,0.499982168,74,0.03528527,51,0.0331218221,-1,-1,195.669772,90,100,1,-1
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,120,100,0.111131,0.0096
2.17304773,1,1.0,6,0.499975397,29,0.150828945,5,0.281103686,56,0.0272360183,153.9006,90,100,0.403168,0.02
1.84121594,1,1.0,6,0.499982168,50,0.0487396032,56,0.0344709854,-1,-1,174.371144,90,100,0.378831,0.016
2.17655988,1,1.0,6,0.499982168,74,0.0457754854,29,0.0331091767,-1,-1,194.661079,30,100,0.519795,0.01
2.993884,1,1.0,6,0.499982168,83,0.0956435046,51,0.0316817429,5,0.389225002,289.451762,120,100,1,-1
3.09601396,1,1.0,6,0.499982168,74,0.114438713,5,0.648708336,-1,-1,238.045854,90,100,0.200714,0.012
2.20330531,1,1.0,6,0.499975397,83,0.0425077313,51,0.0230410004,5,0.432467209,180.57213,120,100,0.220532,0.01
2.27777078,1,0.856402677,6,0.428186067,29,0.118144948,5,1.0,56,0.0415481363,136.215645,30,100,0.65177,0.016
2.0474089,1,1.0,6,0.499982168,83,0.0285252557,50,0.0206774074,29,0.0331091767,192.349045,120,100,0.222695,0.014
2.11331615,1,1.0,6,0.499975397,51,0.0595225843,56,0.0663877946,-1,-1,219.199049,120,100,0.208731,0.0087
2.11292613,1,1.0,6,0.499982168,74,0.0238413986,29,0.0965684322,-1,-1,168.964314,90,100,0.352186,0.016
2.0574022,1,1.0,6,0.499982168,83,0.0192964965,29,0.102086628,-1,-1,170.241811,30,100,0.557986,0.02
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,90,100,0.179699,0.012
2.16015803,1,1.0,6,0.499975397,51,0.042241834,29,0.0478238118,56,0.05957879,209.781092,60,100,0.433069,0.019
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,90,100,1,-1
2.05995155,1,1.0,6,0.499975397,51,0.0748832512,5,0.410843848,56,0.0204270137,157.721708,90,100,0.420374,0.016
2.25907132,1,1.0,6,0.499975397,50,0.0807394165,29,0.0588600761,5,0.281103686,167.142616,30,100,0.63611,0.017
1.78593358,1,1.0,6,0.499982168,29,0.0744956477,5,0.194612501,56,0.0268107664,131.522743,30,100,0.663709,0.013
2.43317769,1,0.790525548,6,0.395248677,83,0.0543851577,5,1.0,-1,-1,164.872203,90,100,0.317908,0.017
3.09601396,1,1.0,6,0.499982168,74,0.114438713,5,0.648708336,-1,-1,238.045854,30,100,0.438568,0.019
3.80737632,1,1.0,6,0.499982168,83,0.0352370806,74,0.112531402,-1,-1,381.004895,120,100,0.0689251,0.0071
1.66493222,1,1.0,6,0.499982168,83,0.00922875921,51,0.0172809507,5,0.600055211,98.8957126,60,100,0.652843,0.022
2.57351899,1,1.0,6,0.499982168,83,0.0335591244,50,0.0945252911,5,0.90819167,184.527744,120,100,0.195794,0.012
2.09417532,1,1.0,6,0.499975397,83,0.0290842372,51,0.0326414172,5,0.583830732,152.487333,30,100,0.625058,0.023
2.18067063,1,0.616609928,6,0.308293968,51,0.0532780287,5,1.0,-1,-1,116.120491,120,100,0.484678,0.0096
2.81766038,1,1.0,6,0.499982168,51,0.192970616,5,0.194612501,56,0.0178738443,252.09278,90,100,0.213077,0.012
2.73828775,1,1.0,6,0.499982168,51,0.181449982,5,0.324354168,56,0.0178738443,234.26097,120,100,0.163667,0.0055
3.61359847,1,1.0,6,0.499982168,83,0.0822198548,74,0.0591266686,-1,-1,392.448977,30,100,0.308544,0.015
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,120,100,0.473261,0.018
1.84197239,1,1.0,6,0.499982168,51,0.0403222183,29,0.0469046671,5,0.243265626,129.473911,30,100,0.667043,0.013
2.25494306,1,1.0,6,0.499975397,51,0.0345615006,50,0.0807394165,5,0.237856965,182.006085,90,100,0.354244,0.018
2.5540319,1,1.0,6,0.499982168,29,0.204173257,5,0.454095835,56,0.0740487835,191.521666,90,100,1,-1
2.04823957,1,1.0,6,0.499982168,83,0.0260083214,50,0.0177234921,29,0.0469046671,187.044466,90,100,0.296582,0.017
2.21144475,1,1.0,6,0.499975397,51,0.0710430845,29,0.0662175856,5,0.324350406,160.090779,90,100,0.396588,0.018
1.73701083,1,1.0,6,0.499982168,50,0.0162465344,56,0.062558455,-1,-1,173.458792,120,100,0.30321,0.015
1.82784006,1,1.0,6,0.499982168,51,0.0403222183,50,0.0251082805,5,0.243265626,136.11302,90,100,0.490347,0.021
2.02509648,1,1.0,6,0.499982168,83,0.022652409,50,0.0487396032,-1,-1,194.74621,90,100,1,-1
2.01591385,1,1.0,6,0.499982168,83,0.0260083214,51,0.0417622975,-1,-1,197.466373,60,100,0.379415,0.012
3.03350146,1,1.0,6,0.499982168,29,0.386273729,5,0.324354168,-1,-1,185.24456,30,100,1,-1
2.57679218,1,1.0,6,0.499975397,83,0.0604057234,74,0.0089006856,51,0.0172807503,283.231188,120,100,0.1207,0.0091
1.9252127,1,1.0,6,0.499982168,50,0.072370926,56,0.0140437348,-1,-1,175.030582,30,100,0.658075,0.016
2.36707597,1,1.0,6,0.499982168,74,0.0419608616,5,0.940627087,56,0.0740487835,177.837787,90,100,0.299972,0.012
1.92460511,1,1.0,6,0.499982168,74,0.0390998937,5,0.30813646,-1,-1,143.304667,30,100,0.58623,0.021
3.54883572,1,1.0,6,0.499982168,74,0.085829035,50,0.103387037,-1,-1,329.594471,90,100,0.104854,0.009
3.08155036,1,1.0,6,0.499982168,51,0.16704919,50,0.0324930688,29,0.0607001574,270.705914,60,100,0.286543,0.01
1.98391338,1,1.0,6,0.499982168,51,0.0475226144,50,0.0206774074,29,0.0358682748,168.023168,90,100,0.38504,0.012
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,30,100,0.364586,0.012
2.09120004,1,1.0,6,0.499975397,50,0.0492313515,56,0.0766013015,-1,-1,219.362817,120,100,1,-1
2.45205098,1,1.0,6,0.499975397,74,0.0127152651,51,0.0729631678,50,0.0433235893,227.674639,120,100,1,-1
1.61468228,1,1.0,6,0.499982168,83,0.0125846717,5,0.729796878,-1,-1,88.2953872,90,100,0.631343,0.024
2.40786768,1,1.0,6,0.499975397,51,0.0576025009,50,0.0787701624,-1,-1,220.731082,30,100,1,-1
2.43387275,1,1.0,6,0.499975397,51,0.0652828344,50,0.031508065,29,0.0735750951,206.060447,120,100,0.201566,0.012
2.59575114,1,1.0,6,0.499975397,74,0.0394173219,50,0.0768009084,-1,-1,243.909149,90,100,0.187844,0.012
1.90888448,1,1.0,6,0.499982168,50,0.067940053,56,0.0178738443,-1,-1,174.907199,60,100,0.495,0.015
3.58727686,1,1.0,6,0.499982168,83,0.0402709493,74,0.0781997875,51,0.0432023767,362.133142,120,100,0.0687275,0.0073
3.09265952,1,1.0,6,0.499982168,51,0.0777642781,50,0.156557513,-1,-1,282.544668,90,100,0.178842,0.01
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,30,100,1,-1
2.709122,1,1.0,6,0.499975397,74,0.0635763257,50,0.0393850812,-1,-1,259.346603,60,100,1,-1
2.146831,1,1.0,6,0.499982168,83,0.022652409,74,0.0314706462,-1,-1,215.439243,120,100,0.202871,0.012
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,120,100,0.251437,0.014
2.43692701,1,1.0,6,0.499975397,51,0.042241834,50,0.06301613,29,0.0588600761,209.020313,60,100,0.402683,0.02
2.88093847,1,1.0,6,0.499982168,51,0.190090458,50,0.0206774074,5,0.227047918,247.75157,120,100,0.148043,0.0073
1.94545712,1,1.0,6,0.499975397,51,0.0499221675,5,0.605454092,56,0.0272360183,135.167787,30,100,0.676919,0.012
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,120,100,0.388754,0.017
2.54529661,1,1.0,6,0.499975397,74,0.0279735833,50,0.0945241949,-1,-1,236.998891,30,100,0.48781,0.0096
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,90,100,1,-1
2.77604402,1,1.0,6,0.499982168,51,0.0403222183,50,0.118156614,56,0.0663885645,281.92536,60,100,0.30633,0.015
1.90324296,1,1.0,6,0.499982168,51,0.0720039612,5,0.0162177084,56,0.0114903285,171.570412,120,100,0.307547,0.012
3.50864654,1,1.0,6,0.499982168,74,0.0839217232,51,0.0547230105,50,0.0502165609,328.207029,30,100,0.350369,0.019
1.77130488,1,1.0,6,0.499982168,51,0.0446424559,5,0.194612501,56,0.0217039538,142.345925,90,100,1,-1
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,30,100,0.616179,0.02
